2.102047150518305402e-05	-2.052259272014941730e-04	-1.225523530089103942e-05	-3.360147697021507963e-05	1.682378123967657603e-05	-1.213202281171632381e-05	8.960691850943519978e-05	4.451210166197748814e-06	4.237588960841518577e-05	-5.362881552116139326e-05	-1.325247084517420344e-04	-8.292246941651374684e-05	-2.769177305153859808e-05	-4.680737545795940154e-05	2.670783987126168978e-05	2.086142125832539840e-05	-3.673950204793671240e-06	2.202831732121944704e-04	-7.398909151288221868e-05	-3.334573882592195093e-05	1.632524471348132804e-05	-2.907686555278043392e-05	1.622754334908090316e-05	1.180278292686320619e-04	-7.061038909016778954e-05	3.212743459449485511e-04	-1.279013717280842483e-04	-7.566949551776966585e-06	7.278051091100679573e-06	-2.607191017384980671e-05	-1.769335915303686820e-05	9.852418576093326791e-05	-9.372823857406699041e-05	2.018442474122085191e-04	-2.910022192449350357e-04	-1.584138419964130858e-05	-6.176682914081408997e-05	-2.296756349761044580e-05	4.019450056814550908e-05	2.038931321554609936e-04	-2.146403560551353587e-05	-3.767454370177185952e-06	-3.217135090796029639e-04	3.104014686728389261e-05	-2.663278923483933247e-05	4.081201049962191190e-05	2.517175825968376101e-05	9.579509250285467368e-05	-2.378732704889133356e-05	7.226047632795399775e-05	-1.167998865241795645e-04	-8.028300317489272544e-05	-4.208660418503497970e-05	1.280999380736588122e-05	-2.369056312754954014e-05	5.537291592689896631e-05	-4.194463924286530315e-06	-3.268731586311940629e-05	1.743916787332597181e-05	-1.017688830248405905e-04	-1.219402297129135144e-05	1.108555477394914817e-07	-4.834274701435495439e-05	2.183964182006997313e-05	9.332411945054731612e-05	-1.608042081638002508e-05	3.007165672902681179e-04	-8.713580845128466191e-05	-2.637055189173904520e-05	4.295646305248090771e-05	-4.609594856465901220e-07	1.306816422386368054e-05	1.500804083126071678e-04	-3.584599818389161505e-05	2.892973902547219217e-04	-2.083737004097740758e-04	-1.401056576140553518e-06	-3.414868619610934603e-05	-4.620461791356007494e-05	-2.907090220744230097e-05	1.295786252742367505e-04	-4.017925751267408327e-05	1.290171548880696161e-04	-3.059270133606095481e-04	3.662960584922823247e-05	-4.588884068831900652e-05	1.646500901229092616e-05	4.307338733546675950e-05	1.639002531148220972e-04	-2.795290965034653613e-05	2.102047150518305402e-05	-2.052259272014941730e-04	-1.225523530089103942e-05	-3.360147697021507963e-05	1.682378123967657603e-05	-1.213202281171632381e-05	8.960691850943519978e-05
1.481447835102362769e-06	-2.165464051242036304e-04	9.428437224942958481e-05	2.712354968972306178e-05	5.774326574381005555e-06	3.985656306895239112e-05	1.698967934610003550e-04	-6.780503208376894252e-05	1.592927863961798361e-05	-3.139719835546857414e-04	-7.023497184946384534e-06	-2.940148087636969783e-05	-3.159917410778336654e-05	2.720623743710088823e-05	-3.331345293416344621e-05	-1.378887081279716539e-05	3.226030871082883841e-05	-1.477701220428941315e-04	6.198469653608383741e-05	2.811855800657418579e-06	3.342300475487921098e-05	6.159426403110739576e-05	-3.513699759090045443e-05	2.223539088559327640e-04	-1.119298015770734127e-04	-1.971953841046543312e-04	-8.563973011577928157e-06	-1.560954944848229635e-05	3.892632220551552318e-05	6.699635997337708196e-05	-3.585884255855113474e-05	2.892040500930664047e-04	-1.603248483739174411e-04	-1.544115789439909152e-04	-1.802048995711600461e-04	-4.132512997703071333e-05	-2.094722252141214571e-05	-5.817328575193655004e-07	2.988048927775745794e-05	4.018066006106477453e-04	-9.650247285852405692e-05	-2.122296314404358922e-05	-1.477633132241240480e-04	8.430060117131162750e-05	1.795671575758929167e-05	4.679885057174778829e-05	6.490380362906696360e-05	1.960550868803302065e-04	-1.200227792729643240e-04	8.072866530026606745e-06	-3.068416299673244253e-04	5.606586156608839658e-05	7.014707995667794757e-05	2.393832235882926389e-06	2.663346394565003258e-05	4.790862816906181379e-05	-7.483571755685265183e-05	-3.279836266876985955e-05	-2.927501184627899662e-04	7.593005397426429387e-05	5.857241043747116101e-05	2.868154165960458521e-05	4.176788676562620859e-05	-6.284358375297456937e-05	1.202308181578833399e-04	-1.000873603787801207e-05	-1.648884415072416796e-04	5.868092761719159690e-05	-4.841709162950696803e-06	7.919940869864415349e-05	1.251087156121181423e-04	-3.497687771125330584e-06	3.427016113102289430e-04	-6.801303768673250618e-05	-1.747764603630951063e-04	-1.099122156536625307e-04	-3.892161717054894892e-05	-1.191265021437234163e-06	2.732766839784687426e-05	-3.851350220733011995e-05	3.494490842067795645e-04	-8.743985413672040487e-05	-7.892832417763785929e-05	-1.628586715081988641e-04	5.874754317460375035e-05	5.871093376485430456e-06	1.713434174971927173e-05	3.113919446881279227e-05	3.214531098096863279e-04	-6.334418706474350563e-05	1.481447835102362769e-06	-2.165464051242036304e-04	9.428437224942958481e-05	2.712354968972306178e-05	5.774326574381005555e-06	3.985656306895239112e-05	1.698967934610003550e-04
-6.127658966162084222e-05	6.794439561324535455e-04	1.712385679199762876e-05	-8.295143141634353924e-05	-8.050752733567173201e-05	6.606292616059204455e-05	-4.566002102913670961e-04	-5.018154265187596883e-05	1.190811906505197926e-04	1.087229450773134634e-03	1.593661923201267024e-06	-6.308080578869390662e-05	-1.034184049882713713e-04	5.240047881729301127e-05	-1.171281874575586792e-04	-2.897702096736505788e-04	1.210564642064711015e-04	1.128479703037697226e-03	-3.162509785833818922e-05	9.682890523609397540e-06	-1.753606854577187852e-05	-3.459895849512198646e-05	-1.632163674457554807e-04	-7.433773705320214416e-04	7.123108404142093195e-06	7.647567706103888764e-04	-9.154396351980128896e-06	1.042070751911198373e-04	8.607317572166964121e-06	-2.770870003171951821e-05	-9.158480171335584106e-05	-1.006833706601407323e-03	-8.428458316923746361e-05	3.477811433776285864e-04	9.440453616886029960e-05	8.966521092076478415e-05	-1.677203224312143981e-05	-4.154955620338964521e-05	7.626539544871320639e-05	-8.863619094916535450e-04	-1.162095761543175315e-04	-7.279702002075194383e-05	3.720582238571942639e-04	7.073447422287189930e-05	-4.031763983744550504e-05	-3.268790286977021995e-05	5.442802627686061225e-05	-7.141137599109158209e-04	-1.322931023065593986e-04	6.855643617296360427e-05	9.483191803301215883e-04	-5.417349094490044343e-06	-5.081106986228528722e-05	-5.321780311776138348e-05	9.257659480371545281e-05	-1.129861217103586210e-04	-1.486474407080333213e-05	8.705103321141944477e-05	1.181262294004321086e-03	3.255878558976528666e-05	-4.349067286210720325e-05	-1.593697197009464472e-05	4.831631341389470020e-05	-2.170199112653208690e-04	-5.900735409028297828e-04	3.890878904500367954e-05	9.092984903437220136e-04	-4.572862516354833640e-05	8.045118469545011570e-05	1.946624232945946687e-05	-5.371258811855861737e-05	-1.736755641984594699e-04	-8.888598155371484283e-04	-3.720980774958180994e-05	5.768849753730189529e-04	7.039192150780364157e-05	1.065009157327677993e-04	-2.043691868117834644e-05	-4.360720684596314592e-05	-1.592117723009024534e-05	-9.952527225545167253e-04	-1.014824121770841999e-04	1.701999936253466078e-04	2.648770820707067896e-04	1.090290164051011977e-04	-6.970224683880475811e-05	-4.487384024304944311e-05	9.235678924442913753e-05	-8.471099536699513554e-04	-1.598633760550146807e-04	-6.127658966162084222e-05	6.794439561324535455e-04	1.712385679199762876e-05	-8.295143141634353924e-05	-8.050752733567173201e-05	6.606292616059204455e-05	-4.566002102913670961e-04
-2.039170254932789553e-05	1.154405589323992306e-04	-8.591910097063578495e-05	-6.535650515349680735e-05	5.757161978197372705e-06	1.765651702534867231e-06	-1.231522428227665761e-04	2.823389083853911107e-05	8.912139754417362206e-05	2.611362076326056362e-04	-8.914270482864252072e-05	-1.132336496657335242e-05	3.392538566862914447e-05	-3.751406692953267646e-05	1.836046230648344497e-06	3.477473338629269721e-05	3.668128014770183359e-05	2.750592924485183882e-04	-1.016086793108583042e-04	-3.857958827501351847e-05	5.778954188549440952e-06	-1.102494612022575718e-04	-2.287941746114204359e-06	-8.644929779289343811e-05	3.498322252735105872e-05	3.025978117880399366e-04	-4.271934165287110324e-05	3.421092916056101831e-05	-1.176595153531196789e-06	-1.299272419640491434e-04	7.471830372871876249e-06	-1.823554422020086645e-04	3.163814398431058056e-06	2.025636892408667780e-04	5.166464958170744631e-05	5.748572066890190378e-05	-4.716672437167650808e-05	-5.521330339998983225e-05	6.816633770323961034e-05	-1.987715765350077347e-04	-4.663899980472391830e-06	-3.863409515660486853e-05	-6.570653026385419581e-06	-2.458755092892572034e-05	-5.433348387233230786e-05	-1.533068931620057933e-05	1.214847619641821942e-05	-1.470588107016562924e-04	1.703958375403414943e-05	6.582865859266725291e-05	2.148924219540290109e-04	-1.232898072748295627e-04	-6.650854847142027956e-05	3.544165873202885297e-05	2.218641705247211023e-06	-4.494212386269506838e-05	4.228647695163135535e-05	6.451413374258564975e-05	2.905378873942737316e-04	-1.092278722359231127e-04	-5.247791497918868051e-05	1.193836616893688367e-05	-7.343456026048438359e-05	2.459142510932102301e-07	-2.699646760659181452e-05	2.372026537716465029e-05	2.743531365640771791e-04	-1.018329188869346921e-04	4.733133529640481867e-06	4.266783058653194239e-06	-1.516348978963317682e-04	-1.696725060158939179e-05	-1.641004396003301004e-04	-7.739592270033409412e-07	2.599585127674360627e-04	2.024701047823134118e-05	6.451648317450827384e-05	-2.006785271506635599e-05	-1.062436511910652557e-04	6.730074479596595896e-05	-1.904402724239089787e-04	-1.785005935977894680e-05	1.041405011706700301e-04	3.418952310129023080e-05	1.431611767547174641e-05	-7.018302210255650860e-05	-3.605551778646703590e-05	4.762594711021781368e-05	-1.926661126775370343e-04	-4.210163041750852208e-05	-2.039170254932789553e-05	1.154405589323992306e-04	-8.591910097063578495e-05	-6.535650515349680735e-05	5.757161978197372705e-06	1.765651702534867231e-06	-1.231522428227665761e-04
-6.221818346827775374e-06	-3.229742320885334653e-04	-1.082844435173631710e-04	-4.992061096808004568e-05	4.933704921047410045e-05	-2.759167579245415270e-05	1.382116352912436381e-04	4.957807745417315331e-05	4.556882382645719500e-05	-3.247212132939190769e-04	-1.002867458835486457e-04	5.411465939948786157e-06	8.529357763196905573e-05	-7.100136128523976890e-05	5.399121051199767054e-05	2.027404710828361245e-04	-1.270119781178520912e-05	-2.702581846749115935e-04	-9.480436824637769545e-05	-5.441557338498619241e-05	2.803944078368611175e-05	-1.045494890128665548e-04	6.541746557078869555e-05	3.522632030047582520e-04	1.402799710819741403e-05	-3.952615387262274692e-05	-6.287803402704996640e-05	-1.135532233540070986e-05	1.065384667821074655e-05	-1.180247135491838850e-04	3.759979893653552380e-05	3.908468327543437046e-04	1.326120259244840596e-05	7.117125685440208686e-05	-6.004442074280276346e-05	5.818762726559389646e-06	-5.542470246349408101e-05	-3.216929828711944083e-05	5.753406706319832590e-05	3.512496876906579836e-04	4.265756547964417734e-05	-2.134889821266791569e-05	-3.156626104690393882e-04	-6.158663580526178166e-05	-4.846768092524536965e-05	1.880384803886405603e-05	2.758509772233765228e-06	2.600466799116378383e-04	6.554244944149829042e-05	3.751721042922920388e-05	-3.322591449287950983e-04	-1.310133495410630055e-04	-5.291077307724595684e-05	7.341840399686724449e-05	-3.698839009214585383e-05	1.571406701593456567e-05	3.961761294326681792e-05	1.705753890203439593e-05	-3.274282926006270465e-04	-1.343096779326096715e-04	-4.892068151887119621e-05	2.036566221177953451e-05	-1.074098512702413376e-04	8.703710524742980378e-05	3.102859065746614120e-04	2.287940602856312033e-06	-1.461511133203322477e-04	-8.827775409035029859e-05	-3.252286944848809094e-05	2.284854490923631968e-05	-1.264233085561831732e-04	5.015996161797394814e-05	3.597837084413833776e-04	3.362680569856445745e-06	2.360265952679595105e-05	-5.316950245118454588e-05	7.201426573056663892e-06	-1.559905672865005122e-05	-9.434707324989145968e-05	6.510149314236095709e-05	3.894467086949114556e-04	2.083617496784641293e-05	4.926769118170954445e-05	-1.836663026604285658e-04	-3.300989950016116578e-05	-5.597366024337422914e-05	1.733403214080743213e-06	3.431786803890348939e-05	3.123136629480663330e-04	1.349772910041647981e-05	-6.221818346827775374e-06	-3.229742320885334653e-04	-1.082844435173631710e-04	-4.992061096808004568e-05	4.933704921047410045e-05	-2.759167579245415270e-05	1.382116352912436381e-04
-1.956280103908920631e-05	-3.807896969687344919e-04	-4.510862966671045759e-05	-2.207737205276146864e-05	4.684428704938426970e-05	-2.960100399540085262e-05	2.198754851798292737e-04	1.509811596204888863e-06	2.101101005963708254e-05	-3.854928786898179842e-04	-5.770053707025677727e-05	-1.111313396418679143e-05	4.241990854146145313e-05	-4.694923020395347509e-05	4.445940779635013698e-05	1.402400574610137836e-04	-5.241116309322748638e-06	-2.713684957172832700e-04	-3.100881110839529117e-05	-4.787179167397200697e-05	2.052391498234821233e-05	-3.045214458550493460e-05	4.681151922219874048e-05	3.801061597967965184e-04	-3.559334092706988966e-05	-1.147081356531672069e-04	-5.592165094198302332e-05	-2.307911548755563899e-05	2.147719757600323785e-05	-3.168083270422623237e-05	1.230611970255215400e-06	4.683519568493101147e-04	-4.808557337718368196e-05	-2.617731682408454247e-05	-1.645648776342844384e-04	-3.287085494568376922e-05	-4.623774389066302867e-05	-9.395951845030915889e-06	2.094966403541723786e-05	4.881004596018171542e-04	-1.622208487763244960e-06	-2.674189735140574737e-05	-3.412964367415324178e-04	-2.180484252746190380e-05	-1.887922467357930833e-05	5.300604016215104393e-05	6.199692545959551610e-06	3.363035065650504677e-04	6.409896075886301905e-06	5.841697071758139779e-06	-4.117239489916764894e-04	-5.394773501825666449e-05	-1.561166508149712515e-05	4.855249427964572186e-05	-3.292076871771359889e-05	5.640375124234742519e-05	-1.660219924093940172e-05	-1.116750920646611625e-05	-3.804615945839647613e-04	-5.618554825378907280e-05	-2.923481995986607944e-05	3.026251741577522627e-06	-5.843237895258936604e-05	4.992780929153809957e-05	2.862366728674911511e-04	-5.932570828320092285e-06	-1.664910185550248691e-04	-1.943739399095308320e-05	-3.033541891750327313e-05	4.538846402875347096e-05	-1.005202171216063180e-05	3.238224213500358529e-05	4.492555807457024168e-04	-2.148084872383038965e-05	-6.975544248001150566e-05	-1.208438880769404587e-04	-3.387744433808558670e-05	-1.838674268066431216e-05	-3.865675184834950571e-05	-3.947879779533583697e-06	4.884850990972402704e-04	-6.847528920504480924e-06	-2.953015898738241523e-06	-2.495577308788945385e-04	-1.517531274610660128e-05	-3.554669191931572191e-05	3.166890760938601929e-05	2.072399823701674709e-05	4.292478985375094850e-04	-1.440793659228485920e-05	-1.956280103908920631e-05	-3.807896969687344919e-04	-4.510862966671045759e-05	-2.207737205276146864e-05	4.684428704938426970e-05	-2.960100399540085262e-05	2.198754851798292737e-04
-3.815184910259013376e-05	-3.172908051857131003e-05	6.496310194437718299e-05	1.269308491384097526e-05	1.529761447554476667e-05	-1.416587204252934751e-05	8.094130436507289568e-05	-7.027678718994882117e-05	2.124391551135511438e-05	6.999656289008488353e-05	1.014373429203060781e-05	-3.624058915663936671e-05	-4.516234106482633007e-05	6.113241218358114086e-06	1.137396132760274173e-06	-1.086651724632011542e-04	3.977644529353109294e-05	2.188205053798193147e-04	5.097654096673836572e-05	-3.842985166861253346e-05	-4.001987213896710648e-06	6.819925103259231200e-05	-1.442814458559132072e-05	-2.893163417434052142e-05	-7.452773477736582329e-05	1.157956177472569109e-04	-1.113677637281374464e-05	-1.655477362892648880e-05	2.460380847309717283e-05	6.436987591380190503e-05	-5.115742662081317830e-05	1.844109331507862449e-06	-1.231337163672233147e-04	-1.438610213354143384e-05	-1.661993593237567424e-04	-4.782176823252832755e-05	-2.829240627753081962e-05	-6.285537604858042508e-06	-3.140321863578612898e-05	9.557530340263281643e-05	-8.848049716238666441e-05	-4.079279458551524198e-05	-7.460238761688111242e-05	5.604067686719984084e-05	1.544585623732021759e-05	6.693741378782586203e-05	1.118710607872471401e-05	4.214134764892766633e-05	-9.397470725392486420e-05	-1.387532068465434991e-05	-5.371332923439343951e-06	6.103968556230502773e-05	3.166316736899439438e-05	-8.058885226898909079e-06	-7.260589109419865528e-06	6.086361837685037965e-05	-8.113302881311172448e-05	-5.024600160357596855e-06	1.090741746820051545e-04	6.393794328872482152e-05	-6.957575477468995340e-06	-2.159929097780638194e-05	3.143350814730804709e-05	-4.496055331054693311e-05	-7.838597158150801202e-05	3.338511830842634116e-06	2.028202571840927745e-04	6.817547397068640582e-05	-1.414080403035858864e-05	5.610109769457197263e-05	1.198535146713321968e-04	-2.120672507619113858e-05	3.940465923997477473e-05	-5.060339924127259297e-05	3.528564151107061554e-05	-1.274836052139303078e-04	-5.243892812277231667e-05	-2.415709602939272282e-05	1.990766313979971960e-05	-7.531411430330925362e-05	3.705844898846713634e-05	-6.755264417665554622e-05	-9.215703852453042050e-06	-1.163859939439923692e-04	3.255157060827878763e-05	-1.670488830598471325e-05	3.218836147458172339e-05	-4.473799623791694863e-06	7.259869549946232825e-05	-8.030244118383107700e-05	-3.815184910259013376e-05	-3.172908051857131003e-05	6.496310194437718299e-05	1.269308491384097526e-05	1.529761447554476667e-05	-1.416587204252934751e-05	8.094130436507289568e-05
-2.464655985618572099e-05	4.903750340703886884e-04	1.460419502918312482e-04	3.539309948112838406e-05	-1.139429794368183628e-05	1.381019431354234456e-05	-2.007122217746332973e-04	-9.979064026898021409e-05	3.933440476213348474e-05	6.999026849281547421e-04	6.960731589653028773e-05	-3.420326455087121777e-05	-9.352151181822560650e-05	4.699613430221496747e-05	-4.245934072599259431e-05	-3.774150482943634940e-04	7.963777736440133493e-05	8.151617897167700699e-04	1.083922443528173736e-04	-3.737634969806380317e-05	-1.208399525690386250e-05	1.266034104400052596e-04	-6.287400113017884448e-05	-6.331955954609573686e-04	-6.134050382507518493e-05	4.836591651069008604e-04	6.285963052869962141e-05	-1.910634562597722291e-05	2.308667667049873960e-05	1.018161719457700838e-04	-5.373350510253595741e-05	-7.289720184999306856e-04	-1.422693955250728067e-04	1.195125639881937835e-04	-1.671647283810773232e-05	-4.584020936856916166e-05	-9.669998777187560905e-06	-2.078944819766706702e-05	-6.257792802982888112e-05	-6.288798173502244430e-04	-1.407783794442492818e-04	-3.256419929599021492e-05	3.089117225412347807e-04	9.826787089219192548e-05	2.664647219392601114e-05	4.688091419375891406e-05	1.833948489373171583e-05	-4.495097972307806407e-04	-1.419714331095607346e-04	-5.587501207143512908e-06	5.964707707348315202e-04	1.447791785360254182e-04	6.986279716811563309e-05	-3.975996627644923887e-05	1.831556176627664438e-05	2.084235223860727803e-05	-9.733184901279212480e-05	3.226393320016409538e-05	7.621141400983148274e-04	1.413126185004809929e-04	2.890383950263955273e-06	-2.439981292379402660e-05	9.645157090959519499e-05	-1.127923611253970829e-04	-5.573352777371934352e-04	2.219843300546003642e-05	6.842086180366262768e-04	1.289293302307466769e-04	-1.393242088565695373e-05	5.259864686536162284e-05	1.697930073745360731e-04	-4.624302104217462597e-05	-6.316350628248014248e-04	-5.165297819283638960e-05	2.717013896162142977e-04	-3.892776869617163191e-05	-6.063266392926928072e-05	-2.119086880440071495e-05	4.426901871537762193e-05	-7.512347907850438491e-05	-7.073743168477047375e-04	-1.068143771756828550e-04	5.479789266859049228e-05	1.501418198624382319e-04	5.161282777647952977e-05	-2.437417305204386233e-06	3.063825051959148902e-06	-2.725972585549726377e-05	-5.634183469681462633e-04	-1.116133342926710765e-04	-2.464655985618572099e-05	4.903750340703886884e-04	1.460419502918312482e-04	3.539309948112838406e-05	-1.139429794368183628e-05	1.381019431354234456e-05	-2.007122217746332973e-04
4.239802480558205026e-05	7.788539285836324367e-04	1.182976951350365102e-04	2.572193210623515959e-05	2.386210640977111555e-06	4.661614002171349160e-05	-4.356465590153156282e-04	-5.385935640098585904e-05	5.376980405991778832e-05	9.553217310966791512e-04	8.532277579336461511e-05	1.536551813483846650e-05	-2.896571252956585142e-05	3.537670214278490136e-05	-5.905541855753482580e-05	-4.421877782791091009e-04	7.467328032813334100e-05	9.471404757485634438e-04	1.134455307482413723e-04	-3.987790474860985069e-05	2.354376718977356056e-05	8.330831416034733649e-05	-5.046252815270429575e-05	-9.710898421293261921e-04	3.333479832810415415e-05	6.466468828531142521e-04	1.345108569135773798e-04	-4.887301380617105470e-05	1.948878242705478055e-05	3.332549719026008979e-05	3.729908102970097116e-05	-1.160084864663992995e-03	-5.588059845458833515e-05	2.674187992467770580e-04	2.388427091151027251e-04	-3.784504620098859932e-05	6.200423967189688133e-06	-3.788578404222792492e-05	-3.442689498705995931e-05	-1.179278587727346141e-03	-1.015162776733203671e-04	1.833460487485607870e-05	5.373058757643511948e-04	4.286784695200885302e-05	-3.309296022312281979e-06	-5.063969927113268629e-06	2.855525108081373651e-05	-7.810251146932216870e-04	-7.409026548884057814e-05	3.256874285638539069e-05	8.945066381987534917e-04	1.261811702971267458e-04	7.880247416203085560e-05	5.876611692779624631e-06	2.583105295521315883e-05	-5.288631639395445380e-05	-3.735256186309117958e-05	8.762833982989665343e-05	9.967749832047764595e-04	1.102558797807800817e-04	-8.300804804126873953e-06	1.795492531515220617e-05	7.234277394635336836e-05	-8.881508177387416694e-05	-7.802184438337400000e-04	4.392947954640782460e-05	8.245884651606537157e-04	1.297232434680746038e-04	-4.316525648407593905e-05	3.929667534916175071e-05	7.190714243964745338e-05	8.158884523244115539e-06	-1.054047550340416698e-03	6.296580181021666243e-06	4.242001429769583004e-04	1.209271420400473293e-04	-7.295636478872572655e-05	-1.569162526959115690e-06	1.238664425211605636e-05	3.499041966202534067e-05	-1.190778850681875611e-03	-7.891696205801350969e-05	1.406516564834036005e-04	3.902520920626639735e-04	1.217595228781894259e-06	9.113721177898170589e-06	-3.824141713676087849e-05	-2.373816821499351130e-05	-1.024169635521553256e-03	-5.645532730758846997e-05	4.239802480558205026e-05	7.788539285836324367e-04	1.182976951350365102e-04	2.572193210623515959e-05	2.386210640977111555e-06	4.661614002171349160e-05	-4.356465590153156282e-04
1.302660180632237168e-04	4.320254236295303246e-04	-6.221256011799426982e-05	-1.970777676229892110e-05	7.666871926139186570e-05	5.437489976237680587e-05	-3.929812515533621085e-04	2.207405476439310962e-05	2.087719146475338090e-05	3.372140646794154835e-04	2.733404740265711985e-05	9.759721803768608539e-05	1.649359056944762363e-04	-6.364673164799271342e-05	-2.837287179545625189e-05	-1.348527236773216023e-04	1.416839358418876655e-05	1.466121961656074242e-04	7.098504685642650675e-05	-3.022323578138771223e-05	9.468401140228850004e-05	-8.960618700747120379e-05	5.662214711420721048e-05	-5.563192521675991908e-04	2.193664592571585613e-04	2.494979505436349058e-04	1.668625836600266842e-04	-9.186739829222729029e-05	5.714105819217423292e-06	-1.425378439826716537e-04	2.165157222088703946e-04	-6.721232057442579500e-04	1.500590103590097326e-04	2.276738565063818917e-04	4.662575473048854720e-04	-1.898609511874021328e-05	2.653666430176817711e-05	-3.242241645937309291e-05	5.892372541225887860e-05	-9.338598409660053747e-04	2.625984638519463435e-05	8.154402423541138407e-05	3.697103757121206311e-04	-1.139184978315899464e-04	-5.935330940752659665e-05	-6.071977341369839319e-05	1.688716815097882084e-05	-5.525786595072966143e-04	9.634996037161844783e-05	6.372958700273035812e-05	3.959263847167450640e-04	-4.171511350745648868e-05	4.441703830240042078e-05	1.446319345503817885e-04	-8.653747443556375376e-06	-1.201384096905152308e-04	6.602128342703106854e-05	1.446747492163217045e-04	3.237354180121905251e-04	-3.379101650343743996e-05	-3.938780655060362224e-05	1.032758630966566072e-04	-8.035245500345062632e-05	5.050664501221732369e-05	-3.934335897167969324e-04	7.715311138439675338e-05	2.186086979152370140e-04	6.965079600300767479e-05	-8.897831038129054852e-05	1.528347614109317620e-05	-1.737451523212571133e-04	1.633369907958825225e-04	-6.548489052566017514e-04	1.483378443933994532e-04	2.144700740639013858e-04	2.682961513133852774e-04	-8.619712256794700436e-05	3.156969985530835843e-05	-6.804313502175045238e-05	2.221719289973633684e-04	-7.802182155073394618e-04	3.146794025946261076e-05	1.150993941662651287e-04	4.148316337127066589e-04	-1.039073506696162218e-04	2.996140604365790826e-05	-5.667572463045838198e-05	6.705439423567877742e-06	-7.769014324454847839e-04	7.481529253536342691e-05	1.302660180632237168e-04	4.320254236295303246e-04	-6.221256011799426982e-05	-1.970777676229892110e-05	7.666871926139186570e-05	5.437489976237680587e-05	-3.929812515533621085e-04
